...1,state_fips,state,state_name,date,weekday,cadt,visits,enctr,enctr_b,baseline,enctr_base,enctr_base_b,enctr_n,enctr_n_b,first_4,stayhome_23_25,stayhomeE,stayhomeDay,stayhomeS,mandate_date,sah_state,adopt_delay,positive,positiveIncrease,totalTestResults,totalTestResultsIncrease,hospitalized,hospitalizedIncrease,death,deathIncrease,changeVent,changeIcu,dailyDeathsr,dailyDeathr_hunmil,dailyHospitalr,dailyHospitalr_hunmil,popul2019est,popul2010,poppm2010,poppm2019,share_dem,share_rep,rep_state,gov_party,gov_gender,full_rep,demgov_repstate,rep_gov,fem_gov,pct_inlf,pct_unemp,pct_pub_trans,pct_wfh,pct_serv,pct_off,pct_nr,pct_trans,pct_ag_min,pct_cons,pct_mfg,pct_whole,pct_retail,pct_hlth,pct_ent_fd,largest_city_rank,largest_city_pop
163,1,AL, Alabama,2020-03-21,7,-32.9140455227533,-63.7531688925806,-74.250659855578,0.25749340144422,0,119.689335240284,2.19689335240284,-193.939995095862,-88.279203395896,0,0,0,1,0,2020-04-05,1,17,124,43,152,43,NA,NA,0,0,NA,NA,0,0,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
164,1,AL, Alabama,2020-03-22,1,-36.4168908075621,-55.2608196836769,-61.0393441590506,0.389606558409494,0,119.689335240284,2.19689335240284,-180.728679399335,-82.2655679674499,0,0,0,1,0,2020-04-05,1,17,138,14,1602,1450,NA,NA,0,0,NA,NA,0,0,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
165,1,AL, Alabama,2020-03-23,2,-22.1285567868849,-47.8002374454711,-49.8471191860363,0.501528808139637,0,119.689335240284,2.19689335240284,-169.536454426321,-77.1709988747933,0,0,0,1,0,2020-04-05,1,17,167,29,1832,230,NA,NA,0,0,NA,NA,0,0,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
166,1,AL, Alabama,2020-03-24,3,-21.5825153346769,-48.1421098767467,-48.9303349762158,0.510696650237842,0,119.689335240284,2.19689335240284,-168.6196702165,-76.7536894916055,0,0,0,1,0,2020-04-05,1,17,215,48,2321,489,NA,NA,0,0,NA,NA,0,0,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
167,1,AL, Alabama,2020-03-25,4,-15.7815061442928,-45.2746272370028,-47.0260245341407,0.529739754658593,0,119.689335240284,2.19689335240284,-166.715359774425,-75.8868697891415,0,0,0,1,0,2020-04-05,1,17,283,68,2812,491,NA,NA,0,0,NA,NA,0,0,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
168,1,AL, Alabama,2020-03-26,5,-19.0613308785613,-52.1122574499774,-44.7987308583414,0.552012691416586,0,119.689335240284,2.19689335240284,-164.488066098626,-74.8730319196958,0,0,0,1,0,2020-04-05,1,17,506,223,4099,1287,NA,NA,1,1,NA,NA,0.209216574138855,209216.574138855,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
169,1,AL, Alabama,2020-03-27,6,-28.2099020588155,-52.9831157749512,-28.5929485534109,0.714070514465891,0,119.689335240284,2.19689335240284,-148.282283793695,-67.4963505313137,0,0,0,1,0,2020-04-05,1,17,587,81,4771,672,NA,NA,3,2,NA,NA,0.41843314827771,418433.14827771,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
170,1,AL, Alabama,2020-03-28,7,-33.9428019128616,-53.3972172558029,-38.3336390287006,0.616663609712994,0,119.689335240284,2.19689335240284,-158.022974268985,-71.9301982029068,0,0,0,1,0,2020-04-05,1,17,696,109,4880,109,NA,NA,3,0,NA,NA,0,0,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
171,1,AL, Alabama,2020-03-29,1,-37.8716556226845,-55.4161154744969,-62.8414566794031,0.371585433205969,0,119.689335240284,2.19689335240284,-182.530791919687,-83.0858683786562,0,0,0,1,0,2020-04-05,1,17,806,110,4990,110,NA,NA,4,1,NA,NA,0.209216574138855,209216.574138855,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
172,1,AL, Alabama,2020-03-30,2,-23.8724835605287,-47.720325668826,-55.5306793995957,0.444693206004043,0,119.689335240284,2.19689335240284,-175.22001463988,-79.7580885973522,0,0,0,1,0,2020-04-05,1,17,859,53,6553,1563,NA,NA,6,2,NA,NA,0.41843314827771,418433.14827771,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
173,1,AL, Alabama,2020-03-31,3,-26.2356135248669,-50.5868806521614,-56.5472268309207,0.434527731690793,0,119.689335240284,2.19689335240284,-176.236562071205,-80.220809024911,0,0,0,1,0,2020-04-05,1,17,981,122,7279,726,NA,NA,13,7,NA,NA,1.46451601897198,1464516.01897198,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
174,1,AL, Alabama,2020-04-01,4,-21.4341886536457,-45.7338409510222,-48.5781733904657,0.514218266095343,0,119.689335240284,2.19689335240284,-168.26750863075,-76.5933896821656,0,0,0,1,0,2020-04-05,1,17,1077,96,7774,495,NA,NA,26,13,NA,NA,2.71981546380511,2719815.46380511,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
175,1,AL, Alabama,2020-04-02,5,-23.8181033227072,-53.7631531887578,-46.2629917592374,0.537370082407626,0,119.689335240284,2.19689335240284,-165.952326999522,-75.5395462497131,0,0,0,1,0,2020-04-05,1,17,1233,156,8736,962,NA,NA,32,6,NA,NA,1.25529944483313,1255299.44483313,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
176,1,AL, Alabama,2020-04-03,6,-31.7579533577321,-52.9711804543637,-22.8644700915956,0.771355299084044,0,119.689335240284,2.19689335240284,-142.55380533188,-64.8888145507665,0,0,0,1,0,2020-04-05,1,17,1432,199,9619,883,NA,NA,35,3,NA,NA,0.627649722416565,627649.722416565,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
177,1,AL, Alabama,2020-04-04,7,-39.4696334340222,-60.7626147414947,-42.3268371701711,0.576731628298289,0,119.689335240284,2.19689335240284,-162.016172410455,-73.7478550031802,0,0,0,1,0,2020-04-05,1,17,1580,148,10853,1234,212,NA,43,8,NA,NA,1.67373259311084,1673732.59311084,NA,NA,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
178,1,AL, Alabama,2020-04-05,1,-47.5929457915235,-67.1137841360026,-74.1773460820874,0.258226539179126,0,119.689335240284,2.19689335240284,-193.866681322372,-88.245831828992,0,0,0,1,1,2020-04-05,1,17,1796,216,13078,2225,231,19,45,2,NA,NA,0.41843314827771,418433.14827771,3.97511490863824,3975114.90863824,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
179,1,AL, Alabama,2020-04-06,2,-27.8122631620691,-56.860891075149,-61.2554421922492,0.387445578077508,0,119.689335240284,2.19689335240284,-180.944777432533,-82.3639332490245,0,0,0,1,1,2020-04-05,1,17,1968,172,14765,1687,240,9,50,5,NA,NA,1.04608287069427,1046082.87069427,1.88294916724969,1882949.16724969,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
180,1,AL, Alabama,2020-04-07,3,-28.5760468415022,-59.0257138307107,-63.23592544152,0.3676407455848,0,119.689335240284,2.19689335240284,-182.925260681804,-83.2654259168887,0,0,0,1,1,2020-04-05,1,17,2119,151,14916,151,271,31,56,6,NA,NA,1.25529944483313,1255299.44483313,6.4857137983045,6485713.7983045,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
181,1,AL, Alabama,2020-04-08,4,-33.0137851264827,-57.4389008276225,-57.0958270216566,0.429041729783434,0,119.689335240284,2.19689335240284,-176.785162261941,-80.470525375564,0,0,0,1,1,2020-04-05,1,17,2369,250,19122,4206,314,43,66,10,NA,NA,2.09216574138855,2092165.74138855,8.99631268797076,8996312.68797076,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
182,1,AL, Alabama,2020-04-09,5,-28.8040694521522,-59.8848477217047,-51.6921431217706,0.483078568782294,0,119.689335240284,2.19689335240284,-171.381478362055,-78.0108320572808,0,0,0,1,1,2020-04-05,1,17,2769,400,20827,1705,333,19,74,8,NA,NA,1.67373259311084,1673732.59311084,3.97511490863824,3975114.90863824,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
183,1,AL, Alabama,2020-04-10,6,-36.9286494183634,-59.3734938970703,-33.1310196610703,0.668689803389297,0,119.689335240284,2.19689335240284,-152.820354901355,-69.56202709349,0,0,0,1,1,2020-04-05,1,17,2968,199,21026,199,368,35,80,6,NA,NA,1.25529944483313,1255299.44483313,7.32258009485992,7322580.09485992,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
184,1,AL, Alabama,2020-04-11,7,-40.8313413707167,-57.4003263986509,-37.5734757837903,0.624265242162097,0,119.689335240284,2.19689335240284,-157.262811024075,-71.5841808397613,0,0,0,1,1,2020-04-05,1,17,3191,223,21249,223,402,34,91,11,NA,NA,2.3013823155274,2301382.3155274,7.11336352072107,7113363.52072107,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
185,1,AL, Alabama,2020-04-12,1,-58.9676253976236,-77.2987130699667,-84.1839750022249,0.158160249977751,0,119.689335240284,2.19689335240284,-203.873310242509,-92.8007315509984,0,0,0,1,1,2020-04-05,1,17,3525,334,21583,334,437,35,93,2,NA,NA,0.41843314827771,418433.14827771,7.32258009485992,7322580.09485992,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
186,1,AL, Alabama,2020-04-13,2,-25.8555026468911,-46.3207926549383,-54.1731371449801,0.458268628550199,0,119.689335240284,2.19689335240284,-173.862472385264,-79.1401513392096,0,0,0,1,1,2020-04-05,1,17,3734,209,29182,7599,457,20,99,6,NA,NA,1.25529944483313,1255299.44483313,4.1843314827771,4184331.4827771,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
187,1,AL, Alabama,2020-04-14,3,-23.4813887591269,-51.1046086502552,-51.8251035930679,0.481748964069321,0,119.689335240284,2.19689335240284,-171.514438833352,-78.0713540990777,0,0,0,1,1,2020-04-05,1,17,3876,142,33117,3935,493,36,110,11,NA,NA,2.3013823155274,2301382.3155274,7.53179666899878,7531796.66899877,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
188,1,AL, Alabama,2020-04-15,4,-21.886663848878,-48.7985752130749,-40.9632177751691,0.590367822248309,0,119.689335240284,2.19689335240284,-160.652553015453,-73.1271515022522,0,0,0,1,1,2020-04-05,1,17,4113,237,34077,960,525,32,121,11,NA,NA,2.3013823155274,2301382.3155274,6.69493037244336,6694930.37244336,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
189,1,AL, Alabama,2020-04-16,5,-23.9291367921605,-56.2375211619554,-40.4144717207363,0.595855282792637,0,119.689335240284,2.19689335240284,-160.103806961021,-72.8773687561609,0,0,0,1,1,2020-04-05,1,17,4345,232,36391,2314,553,28,133,12,NA,NA,2.51059888966626,2510598.88966626,5.85806407588794,5858064.07588794,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
190,1,AL, Alabama,2020-04-17,6,-28.8098153708145,-58.3757763420022,-27.2869919875722,0.727130080124278,0,119.689335240284,2.19689335240284,-146.976327227856,-66.9018944716191,0,0,0,1,1,2020-04-05,1,17,4530,185,37848,1457,594,41,144,11,NA,NA,2.3013823155274,2301382.3155274,8.57787953969305,8577879.53969305,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
191,1,AL, Alabama,2020-04-18,7,-29.8982141687394,-56.5341155638108,-27.9418542492186,0.720581457507814,0,119.689335240284,2.19689335240284,-147.631189489503,-67.1999800664114,0,0,0,1,1,2020-04-05,1,17,4655,125,42538,4690,620,26,146,2,NA,NA,0.41843314827771,418433.14827771,5.43963092761023,5439630.92761023,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
192,1,AL, Alabama,2020-04-19,1,-49.2327298815786,-65.1605006214886,-67.8533092808961,0.321466907191039,0,119.689335240284,2.19689335240284,-187.54264452118,-85.3672047011551,0,0,0,1,1,2020-04-05,1,17,4837,182,45712,3174,641,21,154,8,NA,NA,1.67373259311084,1673732.59311084,4.39354805691595,4393548.05691595,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
193,1,AL, Alabama,2020-04-20,2,-21.4017453663433,-52.0679786121927,-44.8465527928521,0.551534472071479,0,119.689335240284,2.19689335240284,-164.535888033136,-74.8947999014954,0,0,0,1,1,2020-04-05,1,17,5025,188,45900,188,641,0,167,13,NA,NA,2.71981546380511,2719815.46380511,0,0,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
194,1,AL, Alabama,2020-04-21,3,-19.0541086970076,-53.5143536821562,-34.2183788477093,0.657816211522907,0,119.689335240284,2.19689335240284,-153.907714087994,-70.0569801987236,0,0,0,1,1,2020-04-05,1,17,5231,206,48526,2626,699,58,177,10,NA,NA,2.09216574138855,2092165.74138855,12.1345613000536,12134561.3000536,4903185,4779736,4.77973604202271,4.90318489074707,0.343580266623716,0.62083003079543,TRUE,rep,female,FALSE,FALSE,TRUE,TRUE,57.614309714623,4.2669039476427,0.19176313730994,1.61248212137035,8.81333885085559,12.5671029086699,5.10771551875373,8.47400607202637,0.833587882365325,3.40086106369849,7.52336863309234,1.32644984592904,6.3608707228023,11.9329146345742,4.4489667029227,81,229300
